0.10125	0.05	-0.0459104	1.3762e-22	0.0254818	
0.101875	0.05	-0.0458121	1.40529e-22	0.0260743	
0.102479	0.05	-0.0457158	1.43388e-22	0.0266532	
0.103083	0.05	-0.0456184	1.46183e-22	0.0272378	
0.103688	0.05	-0.0455199	1.48826e-22	0.0278283	
0.104292	0.05	-0.0454202	1.51366e-22	0.0284245	
0.104896	0.05	-0.0453193	1.53911e-22	0.0290264	
0.105525	0.05	-0.045213	1.56594e-22	0.0296595	
0.106155	0.05	-0.0451055	1.59371e-22	0.0302988	
0.106784	0.05	-0.0449967	1.62253e-22	0.0309443	
0.107413	0.05	-0.0448866	1.65273e-22	0.0315959	
0.108043	0.05	-0.0447753	1.68574e-22	0.0322535	
0.108672	0.05	-0.0446628	1.72087e-22	0.0329171	
0.109301	0.05	-0.044549	1.75585e-22	0.0335867	
0.109931	0.05	-0.0444339	1.78891e-22	0.0342622	
0.11056	0.05	-0.0443177	1.81943e-22	0.0349435	
0.111189	0.05	-0.0442001	1.84927e-22	0.0356307	
0.111819	0.05	-0.0440813	1.88179e-22	0.0363237	
0.112448	0.05	-0.0439613	1.9177e-22	0.0370224	
0.113077	0.05	-0.0438401	1.95638e-22	0.0377268	
0.113707	0.05	-0.0437176	1.99829e-22	0.0384368	
0.114336	0.05	-0.0435939	2.04175e-22	0.0391524	
0.114965	0.05	-0.0434689	2.08492e-22	0.0398735	
0.115595	0.05	-0.0433427	2.12779e-22	0.0406001	
0.116224	0.05	-0.0432153	2.17064e-22	0.0413321	
0.116853	0.05	-0.0430867	2.21501e-22	0.0420695	
0.117483	0.05	-0.0429568	2.26288e-22	0.0428122	
0.118112	0.05	-0.0428258	2.31444e-22	0.0435601	
0.118741	0.05	-0.0426935	2.36894e-22	0.0443133	
0.119371	0.05	-0.04256	2.42794e-22	0.0450716	
0.12	0.05	-0.0424253	2.49175e-22	0.0458349	
0.12069	0.05	-0.0422763	2.56283e-22	0.0466772	
0.121379	0.05	-0.0421259	2.63228e-22	0.0475255	
0.122069	0.05	-0.041974	2.70139e-22	0.0483797	
0.122759	0.05	-0.0418206	2.77113e-22	0.0492397	
0.123448	0.05	-0.0416658	2.84146e-22	0.0501055	
0.124138	0.05	-0.0415096	2.91365e-22	0.0509769	
0.124828	0.05	-0.041352	2.98734e-22	0.0518539	
0.125517	0.05	-0.041193	3.06164e-22	0.0527363	
0.126207	0.05	-0.0410326	3.13629e-22	0.0536241	
0.126897	0.05	-0.0408709	3.21134e-22	0.0545173	
0.127586	0.05	-0.0407077	3.28724e-22	0.0554156	
0.128276	0.05	-0.0405432	3.36432e-22	0.0563191	
0.128966	0.05	-0.0403773	3.44267e-22	0.0572276	
0.129655	0.05	-0.04021	3.52169e-22	0.0581411	
0.130345	0.05	-0.0400414	3.60199e-22	0.0590595	
0.131034	0.05	-0.0398715	3.68455e-22	0.0599826	
0.131724	0.05	-0.0397003	3.76901e-22	0.0609105	
0.132414	0.05	-0.0395277	3.85405e-22	0.061843	
0.133103	0.05	-0.0393538	3.93722e-22	0.06278	
0.133793	0.05	-0.0391786	4.01635e-22	0.0637214	
0.134483	0.05	-0.0390021	4.09188e-22	0.0646673	
0.135172	0.05	-0.0388244	4.1654e-22	0.0656173	
0.135862	0.05	-0.0386453	4.23731e-22	0.0665716	
0.136552	0.05	-0.038465	4.30876e-22	0.06753	
0.137241	0.05	-0.0382835	4.38215e-22	0.0684923	
0.137931	0.05	-0.0381007	4.45844e-22	0.0694586	
0.138621	0.05	-0.0379167	4.53811e-22	0.0704288	
0.13931	0.05	-0.0377314	4.62072e-22	0.0714026	
0.14	0.05	-0.0375449	4.70388e-22	0.0723802	
0.140741	0.05	-0.0373433	4.79155e-22	0.0734342	
0.141511	0.05	-0.0371322	4.87826e-22	0.0745346	
0.142315	0.05	-0.0369102	4.96253e-22	0.0756876	
0.143119	0.05	-0.0366866	5.04287e-22	0.0768451	
0.143923	0.05	-0.0364614	5.11683e-22	0.0780073	
0.144727	0.05	-0.0362346	5.17905e-22	0.0791739	
0.14553	0.05	-0.0360062	5.23185e-22	0.0803449	
0.146334	0.05	-0.0357762	5.27903e-22	0.0815205	
0.147138	0.05	-0.0355446	5.32723e-22	0.0827008	
0.147942	0.05	-0.0353114	5.38207e-22	0.0838858	
0.148746	0.05	-0.0350765	5.43796e-22	0.0850759	
0.14955	0.05	-0.0348399	5.48831e-22	0.0862712	
0.150354	0.05	-0.0346016	5.53182e-22	0.0874719	
0.151157	0.05	-0.0343618	5.57369e-22	0.0886779	
0.151961	0.05	-0.0341203	5.62131e-22	0.0898892	
0.152765	0.05	-0.0338774	5.67568e-22	0.0911056	
0.153569	0.05	-0.0336331	5.73501e-22	0.0923268	
0.154373	0.05	-0.0333875	5.80065e-22	0.0935527	
0.155177	0.05	-0.0331405	5.87443e-22	0.0947831	
0.155981	0.05	-0.0328922	5.9534e-22	0.0960176	
0.156785	0.05	-0.0326427	6.03379e-22	0.0972561	
0.157588	0.05	-0.0323919	6.11366e-22	0.0984985	
0.158392	0.05	-0.03214	6.19019e-22	0.0997443	
0.159196	0.05	-0.031887	6.26549e-22	0.100994	
0.16	0.05	-0.0316329	6.34641e-22	0.102246	
0.16087	0.05	-0.0313567	6.43669e-22	0.103605	
0.161826	0.05	-0.0310516	6.53413e-22	0.105103	
0.162783	0.05	-0.0307449	6.63531e-22	0.106605	
0.163739	0.05	-0.0304368	6.74014e-22	0.108111	
0.164643	0.05	-0.0301446	6.83737e-22	0.109537	
0.165496	0.05	-0.0298675	6.92553e-22	0.110886	
0.166349	0.05	-0.0295894	7.01169e-22	0.112237	
0.167107	0.05	-0.0293414	7.08589e-22	0.113441	
0.167824	0.05	-0.0291066	7.15423e-22	0.114579	
0.1685	0.05	-0.0288842	7.21792e-22	0.115655	
0.169176	0.05	-0.0286612	7.27798e-22	0.116733	
0.169813	0.05	-0.0284509	7.33096e-22	0.117748	
0.17045	0.05	-0.0282401	7.38016e-22	0.118765	
